GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);MEYLE;TRUCKTEC AUTOMOTIVE;AIC;VAICO;MAXGEAR;TCMATIC;ZF;FEBI BILSTEIN;HENGST FILTER;SWAG
Teilesatz, Automatikgetriebe-?lwechsel;4921;23163;3;0,0067;3;0;3;7;0;5;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23281;4;0,009;4;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;27565;55;0,1236;6;0;2;10;0;6;5;2;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119495;1;0,0022;0;0;0;1;0;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23282;33;0,0742;4;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;10071;2;0,0045;12;0;12;7;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;128277;7;0,0157;6;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16845;1;0,0022;2;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17625;23;0,0517;9;0;0;5;0;6;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136197;3;0,0067;2;0;2;3;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105961;3;0,0067;0;0;2;4;1;0;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108640;12;0,027;2;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31061;5;0,0112;4;0;4;4;0;6;2;2;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;115111;1;0,0022;3;0;2;3;0;3;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18812;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111797;14;0,0315;0;0;1;2;0;3;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;34956;1;0,0022;1;0;4;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;122808;2;0,0045;2;1;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23178;200;0,4496;10;0;8;5;0;9;4;2;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;5601;4;0,009;3;0;2;0;0;6;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18675;12;0,027;2;0;2;9;0;15;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16820;2;0,0045;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;106226;7;0,0157;1;0;4;5;0;6;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;5318;1;0,0022;3;0;2;8;0;12;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100845;10;0,0225;9;1;6;6;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;23482;1;0,0022;6;1;3;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55992;1;0,0022;0;1;5;3;0;3;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;134347;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106635;50;0,1124;6;0;7;5;0;6;4;3;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;26566;1;0,0022;7;0;6;7;0;8;0;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;14589;7;0,0157;12;0;9;7;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132002;1;0,0022;3;0;2;2;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;118767;2;0,0045;3;0;0;0;0;7;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132923;13;0,0292;3;0;4;0;0;0;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113440;3;0,0067;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138985;11;0,0247;6;0;0;0;0;12;0;3;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;115150;10;0,0225;0;0;0;4;0;6;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18941;5;0,0112;1;0;2;2;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22311;35;0,0787;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;5093;5;0,0112;7;0;0;8;0;15;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;111099;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32270;58;0,1304;6;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132946;3;0,0067;3;0;5;7;0;7;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114345;1;0,0022;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141580;4;0,009;3;0;4;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108913;19;0,0427;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;121962;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19968;1;0,0022;4;0;7;5;0;7;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;55543;1;0,0022;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;5335;1;0,0022;3;0;2;0;0;3;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32262;53;0,1191;6;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;30865;13;0,0292;4;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;107764;2;0,0045;1;0;0;0;0;4;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;126526;7;0,0157;0;0;2;4;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;122801;8;0,018;2;1;2;6;0;3;2;2;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127530;4;0,009;0;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;141989;2;0,0045;0;0;0;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140463;24;0,0539;6;0;1;3;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115493;33;0,0742;6;0;10;4;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15458;1;0,0022;0;0;4;0;0;6;0;2;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;2881;3;0,0067;0;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133177;18;0,0405;5;0;1;0;0;0;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32268;1;0,0022;3;0;5;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32042;5;0,0112;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117884;46;0,1034;1;0;7;9;0;6;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;30992;5;0,0112;3;0;2;3;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;14818;5;0,0112;5;0;8;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;126623;3;0,0067;5;0;5;9;0;10;2;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132835;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;129838;4;0,009;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19949;5;0,0112;7;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;12309;34;0,0764;9;0;8;12;0;11;5;4;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119939;2;0,0045;9;1;2;6;0;6;5;4;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108615;9;0,0202;6;0;7;5;0;6;4;3;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;100826;1;0,0022;6;1;6;6;0;7;3;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106451;198;0,4451;9;1;6;6;0;7;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;33765;1;0,0022;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32267;1;0,0022;3;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;118020;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58542;1;0,0022;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32834;19;0,0427;7;0;14;6;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;55526;118;0,2652;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;128286;1;0,0022;3;0;0;4;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132501;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19291;5;0,0112;5;0;9;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23180;14;0,0315;7;0;6;5;0;9;4;3;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;8208;6;0,0135;3;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107445;4;0,009;3;0;2;2;0;6;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17274;4;0,009;5;0;6;4;0;4;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;135112;3;0,0067;3;0;5;5;0;4;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120340;4;0,009;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108914;1;0,0022;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;101099;1;0,0022;3;0;0;0;0;4;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;117760;1;0,0022;5;0;2;4;0;3;2;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23849;2;0,0045;4;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23477;3;0,0067;3;0;13;3;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;118538;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28242;2;0,0045;0;0;2;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115568;1;0,0022;2;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15542;4;0,009;3;0;4;0;0;6;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23056;1;0,0022;2;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;109392;6;0,0135;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59276;8;0,018;0;0;3;10;0;10;3;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131418;16;0,036;3;0;2;2;0;6;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;113410;2;0,0045;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119897;5;0,0112;12;0;0;0;0;15;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57283;16;0,036;12;0;12;10;0;8;2;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59601;3;0,0067;6;0;3;9;0;8;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132324;26;0,0584;8;0;5;7;0;6;4;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145848;11;0,0247;3;0;0;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;123115;18;0,0405;6;0;5;9;0;10;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117812;12;0,027;2;0;2;7;0;5;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;465;2;0,0045;3;0;0;6;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100050;3;0,0067;7;0;2;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;26912;4;0,009;2;0;4;9;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15965;10;0,0225;12;0;14;7;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19720;3;0,0067;7;0;11;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;131246;1;0,0022;6;0;0;0;0;12;3;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12313;12;0,027;12;0;8;6;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32887;2;0,0045;12;0;17;7;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15421;1;0,0022;3;0;2;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139199;9;0,0202;0;0;2;2;0;3;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31067;1;0,0022;7;0;17;6;0;12;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;136130;44;0,0989;2;0;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120248;5;0,0112;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;14588;7;0,0157;3;0;2;5;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;29992;51;0,1146;3;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115195;13;0,0292;6;0;5;11;0;12;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8772;5;0,0112;3;0;2;0;0;6;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;123387;98;0,2203;3;0;5;9;0;13;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22953;4;0,009;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18233;1;0,0022;5;0;8;3;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31606;13;0,0292;2;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59559;11;0,0247;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117853;9;0,0202;3;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16860;2;0,0045;3;0;0;3;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23167;3;0,0067;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23157;6;0,0135;5;0;9;3;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;57440;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58531;1;0,0022;1;0;2;2;0;3;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119474;5;0,0112;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108156;1;0,0022;2;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132642;8;0,018;2;0;2;2;0;3;5;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;151068;2;0,0045;0;0;0;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;14585;1;0,0022;3;0;4;5;0;12;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114589;3;0,0067;7;0;0;0;0;3;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;145150;7;0,0157;0;0;0;3;0;3;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;6087;1;0,0022;3;0;1;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17876;1;0,0022;3;0;0;3;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17895;3;0,0067;5;0;2;9;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119169;6;0,0135;3;0;5;7;0;10;3;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17124;1;0,0022;0;0;0;0;0;0;1;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18421;1;0,0022;2;0;2;9;0;12;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;137895;1;0,0022;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;22936;39;0,0877;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117110;1;0,0022;3;0;3;7;0;9;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113455;4;0,009;0;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;59068;20;0,045;2;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107762;29;0,0652;1;0;1;2;0;3;1;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;109399;17;0,0382;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127529;5;0,0112;0;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;122822;6;0,0135;2;1;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140737;2;0,0045;0;0;0;4;0;6;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18025;1;0,0022;4;0;2;9;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;117885;3;0,0067;9;0;2;3;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31603;2;0,0045;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31053;6;0,0135;12;0;14;10;0;12;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;25509;22;0,0495;6;0;5;9;0;6;4;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;134271;6;0,0135;5;0;2;4;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106657;92;0,2068;7;0;9;7;0;9;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;114886;13;0,0292;3;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;112348;3;0,0067;9;1;6;6;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17228;1;0,0022;6;1;3;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127056;18;0,0405;4;0;2;3;0;3;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11988;9;0,0202;3;0;5;5;0;3;3;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;521;19;0,0427;3;0;6;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33092;3;0,0067;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30908;24;0,0539;4;2;7;8;0;9;5;1;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;141972;1;0,0022;0;0;2;4;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117770;1;0,0022;4;0;0;0;0;0;3;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8015;3;0,0067;3;0;1;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;499;1;0,0022;0;0;0;6;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;147198;1;0,0022;0;0;0;3;0;9;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105880;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117094;28;0,0629;5;0;5;9;0;10;3;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105919;21;0,0472;5;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;109947;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19673;2;0,0045;8;0;8;4;0;4;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17632;1;0,0022;6;0;0;5;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15061;4;0,009;5;0;6;4;0;10;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;131251;29;0,0652;6;0;0;3;0;12;3;3;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59404;11;0,0247;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;108628;2;0,0045;5;0;0;4;0;2;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58304;2;0,0045;3;0;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;114878;1;0,0022;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;55172;1;0,0022;0;0;2;2;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32105;2;0,0045;3;1;7;8;0;9;5;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137726;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12174;34;0,0764;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123107;1;0,0022;3;0;3;7;0;7;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107896;7;0,0157;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17370;3;0,0067;0;0;1;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32162;27;0,0607;12;0;17;10;0;12;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;116885;6;0,0135;9;1;2;6;0;6;0;4;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;18512;7;0,0157;8;0;4;8;0;6;4;2;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108255;5;0,0112;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33383;1;0,0022;0;0;3;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108514;3;0,0067;4;0;5;5;0;9;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15272;6;0,0135;6;0;0;8;0;12;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;21253;1;0,0022;0;0;0;0;0;0;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11991;30;0,0674;3;0;5;5;0;3;3;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;9090;1;0,0022;7;0;0;8;0;12;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;33007;3;0,0067;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;140437;34;0,0764;0;0;0;3;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100449;80;0,1798;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55338;4;0,009;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117726;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140889;2;0,0045;0;0;0;3;0;7;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100036;7;0,0157;0;0;4;3;0;3;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;146699;1;0,0022;2;0;0;3;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33251;1;0,0022;3;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33817;1;0,0022;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128278;2;0,0045;5;0;0;4;0;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136200;2;0,0045;2;0;2;3;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32788;73;0,1641;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;26743;7;0,0157;4;0;6;5;0;6;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128190;28;0,0629;5;0;5;5;0;6;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;30006;3;0,0067;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;101038;1;0,0022;3;0;6;9;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;121950;1;0,0022;0;0;0;2;0;3;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;107755;1;0,0022;0;0;1;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30886;1;0,0022;4;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108086;1;0,0022;0;0;2;0;0;0;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23164;75;0,1686;0;0;3;7;0;5;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;26663;7;0,0157;5;0;9;3;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;56339;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;57459;18;0,0405;2;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;101059;3;0,0067;4;0;0;0;0;3;3;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;107519;44;0,0989;6;1;4;6;0;7;3;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17379;3;0,0067;5;0;9;3;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17442;1;0,0022;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17366;2;0,0045;3;0;1;2;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56144;15;0,0337;5;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120286;13;0,0292;2;1;2;6;0;6;2;2;1;0
