GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);ZF;HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;TRUCKTEC AUTOMOTIVE;MAXGEAR;TCMATIC;AIC;VAICO
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117604960;5;0,0186;1;1;0;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117613253;1;0,0037;1;1;0;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117624192;11;0,0408;1;1;0;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118612901;105;0,3898;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118632188;2;0,0074;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118632189;65;0,2413;1;0;0;1;0;1;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118743438;65;0,2413;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118743462;173;0,6422;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24147588896;1;0,0037;0;0;0;1;0;1;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152285600;22;0,0817;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333824;3;0,0111;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333825;14;0,052;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333858;2;0,0074;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333899;51;0,1893;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333903;359;1,3326;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333907;480;1,7817;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333911;5;0,0186;1;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333915;41;0,1522;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333919;5;0,0186;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152361176;5;0,0186;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24236517;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2426698;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341422419;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341422513;2;0,0074;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341423376;1;0,0037;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347551087;2;0,0074;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347566358;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347588725;1;0,0037;0;1;0;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24538;1;0,0037;0;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463710780;1;0,0037;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463771400;2;0,0074;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463772300;2;0,0074;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463772400;13;0,0483;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;247242;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2473701605;1;0,0037;0;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;247371480064;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2473775401;1;0,0037;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2505069;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;25067005099;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2513A040;2;0,0074;1;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2537407;19;0,0705;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2537413;8;0,0297;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;255673;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2601000053;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268072;5;0,0186;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268075;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268083;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268085;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2705A017;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2705A049;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;272554;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;272555;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;278780;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;278784;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;27975;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;28005B43141;14;0,052;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;280892;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107842828;8;0,0297;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107842840;8;0,0297;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107850148;2;0,0074;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;28108070791;7;0,026;0;1;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2824A006;2;0,0074;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2856844;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2E398051;1;0,0037;0;1;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350001;3;0,0111;1;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350002;4;0,0148;1;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350007;1;0,0037;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350008SK;7;0,026;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350305;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350306;7;0,026;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350306SK;1;0,0037;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350307;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350307SK;1;0,0037;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350310;7;0,026;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350310SK;7;0,026;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350314;9;0,0334;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350401;1;0,0037;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350402;3;0,0111;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350403;14;0,052;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350403SK;1;0,0037;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351004;26;0,0965;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351004SK;5;0,0186;1;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351004XK;3;0,0111;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005;23;0,0854;1;0;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005SK;1;0,0037;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005XK;6;0,0223;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351006;5;0,0186;1;0;1;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351006SK;1;0,0037;1;0;1;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007;101;0,3749;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007SK;23;0,0854;1;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007XK;14;0,052;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351009;9;0,0334;1;0;0;1;0;1;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351009SK;1;0,0037;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;30031087298364;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30031087298365;5;0,0186;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30031087298368;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3003250001;2;0,0074;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;30035961308601;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;302254;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3082652;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3082656;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30849;1;0,0037;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;308955;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3096087;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;310021610341;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31002625;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;310126000341;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;310126010341;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31256837;3;0,0111;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;31259611;1;0,0037;0;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;31367964;3;0,0111;1;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;313971XF0C;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;313971XJ0A;3;0,0111;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;313973JX0A;3;0,0111;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3139790X00;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31492172;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3150550;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152480;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152482;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152485;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152492;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3172628X0A;2;0,0074;1;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31726HG00D;1;0,0037;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317281XF02;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283JX0A;1;0,0037;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283JX0B;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283XX0B;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33100768;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33100984;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33107900;8;0,0297;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108048;4;0,0148;0;0;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108306;6;0,0223;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108307;3;0,0111;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108307SWA;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108308;4;0,0148;0;0;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108309;5;0,0186;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108311;1;0,0037;0;1;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110264;1;0,0037;0;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110327;1;0,0037;0;1;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110327SWA;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3314490;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3374866;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;341150;23;0,0854;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3453500294;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3453500295;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;345598;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349188;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349189;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349190;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349191;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349192;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349193;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;350870;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;35106WAA04;1;0,0037;1;1;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3516804010;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;353068;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533012050;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533030090;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533060030;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3562769;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356852;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356853;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?02?62;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?02?80;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?02?82;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?11?60;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?13?61;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?13?65;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?17?13;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?17?14;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571847;6;0,0223;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571853;23;0,0854;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571854;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571889;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;357?14?61;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;357?18?53;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;367102A900;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;384639;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074122792;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074122853;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074122891;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074209806;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074209820;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074210307;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074246733;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074246757;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074282694;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074305898;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074308455;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074321942;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074333938;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074336212;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074336991;8;0,0297;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074337011;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074350522;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074362266;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074363775;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001613555;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001636875;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001636943;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001637278;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046283747733;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046283747863;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202245454;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202255545;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202255828;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202267913;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202267951;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203369890;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203413357;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203430477;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203430484;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203459218;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717486;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717622;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717851;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900114;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900116;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900118;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900142;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375061778;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375156139;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375159758;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375299409;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375316571;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375320127;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4083468;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;409424;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;41189366;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;41189374;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;41189408;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4141350001;4;0,0148;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;4141350001SK;3;0,0111;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;423939;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;423946;8;0,0297;0;0;0;0;0;0;0;0;0;0
