GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);VAICO;ZF;ORIGINAL Sch?ferbarthold;FEBI BILSTEIN;TCMATIC;SWAG;TRUCKTEC AUTOMOTIVE;HENGST FILTER;AIC;MEYLE
Teilesatz, Automatikgetriebe-?lwechsel;4921;14924;1;0,0022;3;0;0;1;9;1;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55095;13;0,0291;5;2;0;2;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;57551;17;0,0381;5;3;0;1;6;1;0;2;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;5614;4;0,009;4;2;0;1;6;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;153369;3;0,0067;0;2;0;2;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136529;1;0,0022;0;2;0;1;9;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19478;1;0,0022;8;2;0;2;12;2;0;2;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;8077;5;0,0112;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17290;14;0,0314;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59443;1;0,0022;0;3;0;2;3;2;1;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;21253;1;0,0022;0;2;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8366;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33716;3;0,0067;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107502;2;0,0045;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10429;73;0,1635;10;2;0;1;9;1;0;3;8;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19964;48;0,1075;5;4;0;1;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100836;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;519;10;0,0224;2;2;0;1;3;1;0;1;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19564;1;0,0022;5;0;0;0;6;0;0;0;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;136111;48;0,1075;6;0;0;0;5;0;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;5855;1;0,0022;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140467;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;57527;1;0,0022;4;0;0;1;4;1;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;128286;3;0,0067;4;0;0;0;5;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19560;6;0,0134;4;2;0;1;4;1;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;141989;2;0,0045;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120263;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136115;2;0,0045;6;0;0;0;5;0;0;2;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;105886;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117961;17;0,0381;2;2;0;0;3;0;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10290;1;0,0022;4;0;0;0;6;0;0;0;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;296;2;0,0045;2;0;0;1;3;1;0;1;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;28241;1;0,0022;2;2;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17123;1;0,0022;4;0;0;1;4;1;0;1;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;124243;33;0,0739;4;0;0;0;2;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;19106;11;0,0246;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;142931;29;0,065;3;2;0;3;3;2;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9288;47;0,1053;6;3;0;2;8;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;59807;5;0,0112;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133450;5;0,0112;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26663;8;0,0179;3;2;0;1;4;1;0;1;9;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;100076;3;0,0067;0;2;0;1;3;1;0;2;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;8886;1;0,0022;3;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;110078;9;0,0202;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;105919;8;0,0179;4;0;0;0;2;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;17274;2;0,0045;4;0;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;18358;3;0,0067;5;2;0;2;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126610;5;0,0112;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136654;1;0,0022;0;4;0;0;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;118115;3;0,0067;6;2;2;2;6;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32265;40;0,0896;2;2;0;1;3;1;0;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;105921;4;0,009;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15965;9;0,0202;7;5;0;3;8;3;0;1;14;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;11715;5;0,0112;13;3;0;1;12;0;0;2;8;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32075;1;0,0022;2;0;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30971;21;0,047;2;2;0;1;6;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59782;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10206;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139656;2;0,0045;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55513;1;0,0022;6;0;0;1;5;1;0;2;3;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;106290;5;0,0112;3;3;0;1;3;1;1;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;5633;7;0,0157;3;2;0;1;6;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;53315;5;0,0112;3;2;0;1;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126829;11;0,0246;8;2;0;2;9;1;0;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;31493;1;0,0022;6;3;0;2;8;2;0;0;11;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;15924;2;0,0045;3;0;0;1;9;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133625;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;147212;2;0,0045;3;2;1;1;9;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;26752;11;0,0246;2;2;0;2;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9817;3;0,0067;6;2;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135354;1;0,0022;0;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108605;5;0,0112;6;3;0;1;6;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17175;2;0,0045;5;2;0;0;6;0;0;0;6;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;101059;1;0,0022;0;3;0;1;3;1;0;0;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;117094;16;0,0358;9;3;0;0;10;0;0;3;5;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;4683;1;0,0022;0;0;0;1;9;1;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30366;1;0,0022;2;0;0;1;9;1;0;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;139738;6;0,0134;6;2;0;1;6;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126615;19;0,0426;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123192;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11855;15;0,0336;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;5601;3;0,0067;0;0;0;1;6;1;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;127056;20;0,0448;3;4;0;2;3;1;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;109423;8;0,0179;2;4;0;1;3;1;0;1;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106454;28;0,0627;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;58376;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33847;6;0,0134;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;107445;3;0,0067;2;3;0;0;6;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119698;2;0,0045;6;0;0;0;5;0;0;1;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;113404;3;0,0067;6;4;0;0;9;0;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;12554;2;0,0045;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11140;4;0,009;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138164;10;0,0224;7;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;133684;2;0,0045;2;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145851;25;0,056;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17863;22;0,0493;7;2;0;1;4;1;0;1;9;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;32683;4;0,009;3;3;0;2;8;2;0;0;14;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;58963;1;0,0022;3;2;0;0;3;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58531;2;0,0045;2;0;0;1;3;1;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;108007;2;0,0045;6;2;1;0;7;0;1;1;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;136647;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15539;31;0,0694;0;0;0;1;6;1;0;0;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131857;16;0,0358;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;112397;21;0,047;5;4;0;1;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;19359;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114589;3;0,0067;0;3;0;2;3;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;141846;6;0,0134;3;2;1;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131843;1;0,0022;3;5;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;57925;3;0,0067;2;2;0;0;3;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;146699;2;0,0045;3;2;1;1;9;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17722;2;0,0045;3;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;14907;1;0,0022;0;0;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;52437;4;0,009;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113455;5;0,0112;2;3;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142189;1;0,0022;4;0;0;0;5;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;17124;1;0,0022;0;1;0;0;0;0;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;6762;10;0,0224;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100917;1;0,0022;3;3;0;2;3;2;0;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;15542;8;0,0179;0;0;0;1;6;1;0;0;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26883;6;0,0134;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;125170;1;0,0022;3;0;1;1;9;0;1;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123540;1;0,0022;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131762;1;0,0022;4;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31057;4;0,009;10;3;0;2;8;2;0;0;12;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;152213;3;0,0067;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105926;13;0,0291;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59438;66;0,1479;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;105920;2;0,0045;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18968;3;0,0067;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;26607;4;0,009;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;118537;2;0,0045;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136002;1;0,0022;3;3;1;1;6;0;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;100476;1;0,0022;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18772;3;0,0067;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15510;2;0,0045;5;2;0;1;3;1;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;12139;1;0,0022;3;0;0;0;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58943;5;0,0112;4;0;0;0;2;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;136026;35;0,0784;3;2;1;3;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;118498;2;0,0045;2;2;0;0;3;0;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18969;4;0,009;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;100851;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;111074;1;0,0022;3;0;0;0;4;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16820;3;0,0067;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55252;4;0,009;2;3;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100686;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140437;36;0,0806;3;2;1;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11293;1;0,0022;7;0;0;1;8;1;0;2;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;929;6;0,0134;6;0;0;0;13;0;0;0;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58710;1;0,0022;4;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30407;1;0,0022;7;2;0;0;9;0;0;0;1;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;29682;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;130974;5;0,0112;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;130571;1;0,0022;2;4;0;1;3;1;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;144108;2;0,0045;4;0;0;0;2;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33773;37;0,0829;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107954;12;0,0269;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16995;1;0,0022;3;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;145861;70;0,1568;3;2;0;1;3;1;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;130594;35;0,0784;5;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128193;25;0,056;5;2;0;1;6;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107536;4;0,009;0;0;0;2;3;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;125340;20;0,0448;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10282;1;0,0022;4;0;0;0;6;0;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135107;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16595;19;0,0426;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;134284;33;0,0739;8;4;0;1;9;1;0;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;129118;12;0,0269;3;0;0;0;4;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115195;9;0,0202;11;0;0;0;12;0;0;3;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;115685;3;0,0067;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132931;3;0,0067;0;0;0;0;10;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;140451;1;0,0022;0;2;0;1;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;113310;1;0,0022;4;0;0;0;2;0;0;1;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;137527;3;0,0067;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;50841;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;26566;1;0,0022;7;0;0;2;8;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;117578;46;0,1031;3;0;0;0;4;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120265;1;0,0022;2;3;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;6850;19;0,0426;2;2;0;0;3;0;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137107;3;0,0067;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115487;121;0,2711;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11790;7;0,0157;12;3;0;1;6;0;0;2;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;119897;8;0,0179;0;5;0;3;15;3;0;1;0;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;137131;2;0,0045;0;2;0;1;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;21140;3;0,0067;0;3;0;1;3;1;0;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;28219;1;0,0022;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;18192;1;0,0022;2;1;0;0;0;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55358;3;0,0067;8;3;0;0;9;0;0;3;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119467;6;0,0134;3;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;57257;2;0,0045;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11382;2;0,0045;6;3;1;2;7;1;0;1;8;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;17632;1;0,0022;5;0;0;0;6;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;112018;2;0,0045;4;0;0;0;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;109947;3;0,0067;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120253;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;753;3;0,0067;6;0;0;0;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119696;22;0,0493;6;0;0;1;8;1;0;2;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;12012;1;0,0022;5;5;0;1;6;1;1;2;5;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;9090;1;0,0022;8;2;0;2;12;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;159435;2;0,0045;0;0;0;0;0;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;2994;3;0,0067;0;0;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;144801;4;0,009;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106366;1;0,0022;4;0;0;0;2;0;0;1;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;327;2;0,0045;4;0;0;0;2;0;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;22529;2;0,0045;5;2;0;0;6;0;0;0;1;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;15416;3;0,0067;6;0;0;1;6;1;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11406;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19235;2;0,0045;9;2;0;2;9;2;0;2;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;24473;1;0,0022;2;0;0;1;3;1;0;1;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11878;17;0,0381;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136364;3;0,0067;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33348;15;0,0336;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;123993;6;0,0134;5;0;0;0;4;0;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;24455;1;0,0022;4;2;0;1;6;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;138086;2;0,0045;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126020;1;0,0022;0;0;0;0;0;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;142938;2;0,0045;0;2;0;1;0;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;31034;3;0,0067;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;157056;1;0,0022;0;2;0;1;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128856;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135605;1;0,0022;0;2;0;1;0;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132802;2;0,0045;2;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;130971;6;0,0134;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;137170;12;0,0269;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18370;5;0,0112;0;3;0;2;3;2;0;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;107519;38;0,0851;6;3;1;3;7;2;1;1;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;57451;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140708;5;0,0112;0;0;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135743;2;0,0045;7;2;0;0;10;0;0;2;5;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;136378;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15452;6;0,0134;3;2;0;1;6;1;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;138987;9;0,0202;0;0;0;3;3;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;8817;1;0,0022;5;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26916;2;0,0045;5;2;0;1;6;0;0;1;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;116672;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;125339;38;0,0851;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32870;10;0,0224;7;5;0;3;8;3;0;1;17;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;116677;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19455;1;0,0022;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18248;5;0,0112;5;2;0;2;3;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;131269;1;0,0022;0;3;0;1;12;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108432;1;0,0022;11;0;0;0;12;0;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;12142;1;0,0022;2;5;0;0;3;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100572;39;0,0874;3;0;0;0;4;0;0;0;0;0
