GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;VAICO;TRUCKTEC AUTOMOTIVE;ORIGINAL Sch?ferbarthold;TCMATIC;AIC;ZF
4921;Teilesatz, Automatikgetriebe-?lwechsel;502947J9;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502966J5;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5046305;7;0,0239;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5073878AAS2;1;0,0034;1;1;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511578P3;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511773NL;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511776NL;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511777NL;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511778NL;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;51178DNL;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5141350002;13;0,0443;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5141351401;15;0,0512;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;514292;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52108325AA;13;0,0443;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52108332AA;2;0,0068;0;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;521214;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5275555;19;0,0648;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52854755AA;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52854834AA;3;0,0102;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52854834AB;5;0,0171;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5334043;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5430977;12;0,0409;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;549087;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;549090;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;58171SET;1;0,0034;0;1;0;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;58376SET;6;0,0205;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303116;28;0,0955;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303275;41;0,1399;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303474;92;0,3138;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303474ZF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961304069;6;0,0205;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961306996;8;0,0273;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308077;2;0,0068;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308078;1;0,0034;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308278;44;0,1501;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308284;90;0,307;0;1;1;0;1;0;1;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308371;14;0,0478;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308372;37;0,1262;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308373;4;0,0136;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308375;61;0,2081;1;1;1;0;1;0;1;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308375ZF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308407;9;0,0307;0;1;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308407ZF;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308408;2;0,0068;0;1;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308410;5;0,0171;0;1;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308412;23;0,0785;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308444;4;0,0136;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308445;3;0,0102;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308446;1;0,0034;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308447;25;0,0853;0;1;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308587;4;0,0136;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308601;47;0,1603;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308602;15;0,0512;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309094;2;0,0068;0;1;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309095;9;0,0307;0;1;1;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309096;1;0,0034;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309096ZF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309097;2;0,0068;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309120;4;0,0136;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309149;1;0,0034;0;1;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309150;6;0,0205;0;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309176;1;0,0034;0;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309177;2;0,0068;0;1;1;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309178;1;0,0034;0;1;1;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309179;1;0,0034;0;1;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309203;1;0,0034;0;1;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309535;2;0,0068;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5A13115;3;0,0102;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5A13116;1;0,0034;1;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;6000640639;1;0,0034;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;601574;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;607130;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;609956;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;617614;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;620140;5;0,0171;0;1;0;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;620160;3;0,0102;0;1;0;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;620224;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;621332;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;64272316;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;6487527;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;65329030001;4;0,0136;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;65331180000;8;0,0273;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;65331180001;1;0,0034;1;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;657118;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;667725;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;673003178;2;0,0068;1;0;0;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68018555AA;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68142478AB;2;0,0068;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68225344AA;61;0,2081;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68233701AA;10;0,0341;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68233701AC;7;0,0239;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68259490AA;1;0,0034;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68259490AD;2;0,0068;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68261170AA;3;0,0102;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;683624;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;683638;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68843;8;0,0273;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70033SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70161350001;11;0,0375;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70161350001SK;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70317;1;0,0034;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;704882;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70676SET;2;0,0068;0;1;1;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70934SET;2;0,0068;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70936SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70937SET;1;0,0034;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350002;95;0,3241;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350002MYL;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350003;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350004;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350004SK;1;0,0034;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350102;70;0,2388;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350102XK;4;0,0136;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141370002;2;0,0068;0;1;0;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7222770095;14;0,0478;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;722619;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;722621;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252701518;5;0,0171;0;0;0;0;1;0;1;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703114;1;0,0034;0;1;0;0;1;0;1;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703203;1;0,0034;1;1;1;0;1;0;1;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703707;24;0,0819;1;1;1;0;1;1;1;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252708704;1;0,0034;1;1;1;0;1;0;1;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252708804;5;0,0171;1;1;1;0;1;0;1;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252715300;2;0,0068;1;1;0;0;0;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252715300S3;1;0,0034;0;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73961SET;2;0,0068;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73961SETAIC;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73962SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73963SET;1;0,0034;0;1;1;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73964SETAIC;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73965SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73967SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73970;1;0,0034;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73970SET;4;0,0136;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73971SETAIC;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73972SET;6;0,0205;0;1;0;0;1;0;1;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73974SET;2;0,0068;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73975SET;1;0,0034;0;1;0;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73978;2;0,0068;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73978SET;5;0,0171;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74766SET;4;0,0136;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74767SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74769SET;4;0,0136;0;1;0;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74771SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74772SET;2;0,0068;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74773;1;0,0034;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74773SET;2;0,0068;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74779SET;3;0,0102;0;1;1;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74780;2;0,0068;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74780SET;12;0,0409;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74780SETAIC;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74783;2;0,0068;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74783SET;4;0,0136;0;1;0;0;1;0;1;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74783SETAIC;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74784SET;2;0,0068;0;1;0;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74785;1;0,0034;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74786SET;1;0,0034;0;1;0;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74792SET;1;0,0034;0;1;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74794SET;1;0,0034;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7604960;1;0,0034;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7635026;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;76467;2;0,0068;0;1;0;0;1;0;1;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;76653;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7700871802;2;0,0068;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7711945827;28;0,0955;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;77367950;6;0,0205;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;77368075;3;0,0102;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;77368108;2;0,0068;0;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;77927SET;1;0,0034;0;1;0;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7M5R6C631AB;2;0,0068;0;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7M5R6C631AD;1;0,0034;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8028030;1;0,0034;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;8167295;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;8167850;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222355599;5;0,0171;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222413477;9;0,0307;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222433157;33;0,1126;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222446673;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;845735;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;8612901;1;0,0034;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8616734;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;8700001;1;0,0034;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8700250;4;0,0136;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8743462;1;0,0034;0;0;0;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8972071430;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;900270535;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;90513486;2;0,0068;0;0;1;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9164863;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;93165147;4;0,0136;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;93165414;8;0,0273;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;93177682;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;93183574;4;0,0136;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95530740300;1;0,0034;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95530740301;12;0,0409;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;955550AV1;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95832137100;12;0,0409;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95832543500;42;0,1433;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95902;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95903;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95905;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95912;19;0,0648;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95913;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95914;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;96041958;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;97032102500;8;0,0273;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;97109430702A;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9730AF;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9734R7;5;0,0171;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;98630740300;4;0,0136;1;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;98639701600;2;0,0068;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;99630713150;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A731707000;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A731718900;4;0,0136;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A732137100;3;0,0102;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9G132102500;9;0,0307;0;0;0;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9G132102501;2;0,0068;0;0;0;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9G132112500;2;0,0068;0;0;0;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9P1321359;5;0,0171;0;0;0;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0009976532;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0019901117;5;0,0171;1;0;0;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0029909503;8;0,0273;1;0;0;0;1;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0049903512;10;0,0341;0;0;0;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A004990351205;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0229978045;2;0,0068;0;0;0;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262711080;7;0,0239;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262711180;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262770295;22;0,075;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262770895;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1292770095;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1292770195;13;0,0443;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402700250;3;0,0102;0;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402700861;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402701161;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402710060;4;0,0136;1;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402710080;45;0,1535;1;0;1;0;1;0;0;1;1;1
