GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;HERTH+BUSS JAKOPARTS;WESTLAKE;RYMEC;SACHS
Kupplungssatz;479;55727;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;59002;7;0,0043;0;1;0;1;1;1;0;0;0;3
Kupplungssatz;479;3776;1;0,0006;1;1;0;1;2;0;0;1;1;1
Kupplungssatz;479;135373;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;22461;7;0,0043;0;4;0;2;5;0;0;0;0;4
Kupplungssatz;479;106611;12;0,0074;0;4;4;3;3;1;4;0;3;4
Kupplungssatz;479;22493;11;0,0068;1;4;2;1;2;2;1;2;1;1
Kupplungssatz;479;10623;102;0,0627;4;2;1;3;4;2;2;0;3;4
Kupplungssatz;479;137758;42;0,0258;0;2;0;2;2;0;0;0;3;3
Kupplungssatz;479;23069;26;0,016;2;2;2;2;2;0;2;1;2;3
Kupplungssatz;479;2142;31;0,019;2;3;1;2;4;1;1;2;2;4
Kupplungssatz;479;152921;4;0,0025;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;33585;22;0,0135;3;2;3;2;4;4;2;4;2;3
Kupplungssatz;479;17700;9;0,0055;1;1;1;1;0;1;1;2;1;1
Kupplungssatz;479;8925;8;0,0049;3;1;1;1;2;1;1;2;1;1
Kupplungssatz;479;34168;3;0,0018;1;1;1;1;2;1;0;1;1;2
Kupplungssatz;479;53382;17;0,0104;4;6;4;4;6;0;1;4;4;6
Kupplungssatz;479;101055;13;0,008;2;4;2;4;3;1;2;0;2;4
Kupplungssatz;479;9466;216;0,1327;1;7;1;3;8;3;2;3;3;4
Kupplungssatz;479;10752;3;0,0018;1;0;1;0;1;0;0;1;1;1
Kupplungssatz;479;18254;11;0,0068;4;6;2;3;6;1;2;3;5;6
Kupplungssatz;479;31348;1;0,0006;0;1;3;1;1;0;0;2;0;1
Kupplungssatz;479;14589;2;0,0012;0;3;1;3;3;0;0;0;0;2
Kupplungssatz;479;135707;2;0,0012;0;3;0;2;2;0;0;0;0;0
Kupplungssatz;479;29982;1;0,0006;2;5;1;3;3;1;0;1;2;3
Kupplungssatz;479;14535;19;0,0117;4;2;1;1;1;2;1;3;1;1
Kupplungssatz;479;2927;1;0,0006;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;5278;64;0,0393;2;1;1;1;3;1;0;1;1;2
Kupplungssatz;479;106613;19;0,0117;0;4;4;2;3;1;2;0;3;4
Kupplungssatz;479;107975;6;0,0037;0;1;1;2;5;0;0;0;0;2
Kupplungssatz;479;12928;11;0,0068;2;0;0;2;2;1;1;0;2;2
Kupplungssatz;479;31526;10;0,0061;1;2;1;1;3;1;1;2;2;2
Kupplungssatz;479;56170;6;0,0037;1;1;1;1;3;0;1;1;1;1
Kupplungssatz;479;32027;24;0,0147;1;2;1;1;3;1;0;2;2;1
Kupplungssatz;479;15432;2;0,0012;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;5269;7;0,0043;2;1;1;1;3;4;1;1;0;1
Kupplungssatz;479;147975;5;0,0031;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;11783;12;0,0074;0;3;2;1;1;0;1;0;1;2
Kupplungssatz;479;28045;2;0,0012;0;1;1;1;2;1;0;0;0;2
Kupplungssatz;479;109397;1;0,0006;1;2;1;2;0;0;0;0;2;0
Kupplungssatz;479;5904;13;0,008;1;2;1;1;2;1;1;1;1;1
Kupplungssatz;479;13937;5;0,0031;3;4;2;4;5;4;3;2;3;4
Kupplungssatz;479;18085;9;0,0055;1;2;1;1;3;1;1;2;2;2
Kupplungssatz;479;2594;1;0,0006;0;0;1;1;3;1;0;1;1;0
Kupplungssatz;479;129171;2;0,0012;1;7;2;5;4;0;2;1;0;3
Kupplungssatz;479;34989;5;0,0031;1;1;2;1;3;0;0;0;0;3
Kupplungssatz;479;145843;1;0,0006;0;2;0;0;0;0;0;0;0;1
Kupplungssatz;479;33866;51;0,0313;4;8;4;6;8;1;1;5;11;4
Kupplungssatz;479;18247;12;0,0074;1;2;1;1;3;1;1;2;1;1
Kupplungssatz;479;14159;1;0,0006;2;3;4;1;3;0;0;2;3;2
Kupplungssatz;479;114327;11;0,0068;0;1;0;1;3;1;1;2;1;1
Kupplungssatz;479;18097;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;5601;19;0,0117;2;4;1;1;5;0;0;1;2;2
Kupplungssatz;479;18107;3;0,0018;3;4;4;2;8;2;1;2;5;3
Kupplungssatz;479;18335;2;0,0012;1;2;2;1;7;1;1;2;2;3
Kupplungssatz;479;134068;1;0,0006;0;2;0;1;0;0;0;0;0;1
Kupplungssatz;479;23158;3;0,0018;1;2;0;2;2;0;0;0;0;2
Kupplungssatz;479;28279;8;0,0049;8;9;10;7;14;1;5;5;14;4
Kupplungssatz;479;8775;3;0,0018;0;3;0;3;2;0;0;0;3;2
Kupplungssatz;479;24454;8;0,0049;0;3;0;2;3;0;0;0;0;3
Kupplungssatz;479;20101;20;0,0123;3;2;3;2;2;1;2;4;2;4
Kupplungssatz;479;33303;38;0,0233;1;1;1;1;3;1;1;2;1;1
Kupplungssatz;479;108615;5;0,0031;0;2;3;2;2;0;0;0;0;2
Kupplungssatz;479;24534;1;0,0006;1;1;1;0;5;2;1;1;1;1
Kupplungssatz;479;12195;1;0,0006;1;3;1;1;3;1;1;0;0;2
Kupplungssatz;479;133534;2;0,0012;0;10;6;1;7;0;1;2;8;0
Kupplungssatz;479;137566;1;0,0006;2;1;0;0;4;0;0;0;0;1
Kupplungssatz;479;1826;4;0,0025;1;2;1;1;4;1;0;1;1;1
Kupplungssatz;479;3745;3;0,0018;1;2;1;1;3;0;0;1;1;1
Kupplungssatz;479;29487;19;0,0117;2;4;2;2;13;3;1;4;6;5
Kupplungssatz;479;23195;2;0,0012;1;2;0;1;3;0;0;0;1;2
Kupplungssatz;479;157726;1;0,0006;3;0;0;0;5;0;0;0;0;0
Kupplungssatz;479;154985;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;6933;1;0,0006;0;3;3;0;0;0;0;0;1;2
Kupplungssatz;479;31745;1;0,0006;2;4;1;2;5;1;0;0;3;5
Kupplungssatz;479;5399;2;0,0012;2;0;1;1;3;3;1;3;0;1
Kupplungssatz;479;31566;10;0,0061;3;2;1;3;2;1;1;0;0;1
Kupplungssatz;479;15606;4;0,0025;1;3;2;3;1;1;0;1;1;1
Kupplungssatz;479;3937;2;0,0012;0;2;1;1;2;0;0;1;1;1
Kupplungssatz;479;17335;2;0,0012;4;7;6;3;12;0;3;1;9;7
Kupplungssatz;479;139230;1;0,0006;1;0;1;1;0;0;0;0;2;4
Kupplungssatz;479;9462;1;0,0006;3;6;0;4;8;0;0;0;4;5
Kupplungssatz;479;18010;3;0,0018;1;2;1;0;7;1;1;1;2;2
Kupplungssatz;479;109661;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;5823;1;0,0006;2;2;1;2;1;0;0;2;2;2
Kupplungssatz;479;25509;12;0,0074;0;3;1;2;2;0;0;0;0;2
Kupplungssatz;479;5966;2;0,0012;1;4;5;0;2;0;0;1;4;2
Kupplungssatz;479;33392;1;0,0006;0;2;1;2;3;0;1;0;1;3
Kupplungssatz;479;20881;1;0,0006;0;3;3;3;4;0;0;0;2;5
Kupplungssatz;479;32982;1;0,0006;1;1;0;1;0;1;1;1;1;1
Kupplungssatz;479;139275;2;0,0012;0;2;0;0;2;0;0;0;0;3
Kupplungssatz;479;9621;41;0,0252;1;4;1;2;3;1;2;2;1;4
Kupplungssatz;479;7907;4;0,0025;1;3;1;1;3;0;0;2;1;1
Kupplungssatz;479;14657;60;0,0369;0;2;2;3;1;2;2;4;2;2
Kupplungssatz;479;5607;33;0,0203;2;4;3;4;3;0;2;0;5;3
Kupplungssatz;479;19574;15;0,0092;2;2;2;2;2;0;0;1;2;2
Kupplungssatz;479;119890;14;0,0086;0;3;1;1;1;0;0;0;0;1
Kupplungssatz;479;15643;5;0,0031;2;2;2;3;1;0;0;2;3;2
Kupplungssatz;479;14910;59;0,0362;1;6;4;6;7;2;0;3;2;2
Kupplungssatz;479;116222;41;0,0252;3;5;4;2;7;1;1;3;6;4
Kupplungssatz;479;19929;38;0,0233;3;2;1;2;3;1;2;3;2;3
Kupplungssatz;479;117855;50;0,0307;4;6;2;4;6;3;3;3;5;5
Kupplungssatz;479;2879;16;0,0098;3;7;2;2;4;1;1;1;4;6
Kupplungssatz;479;9317;2;0,0012;0;2;0;1;1;0;1;0;0;2
Kupplungssatz;479;6719;4;0,0025;4;2;3;1;3;1;1;3;2;2
Kupplungssatz;479;10056;14;0,0086;3;5;5;3;6;0;0;3;4;3
Kupplungssatz;479;24459;16;0,0098;0;3;0;2;2;0;0;0;0;3
Kupplungssatz;479;32749;3;0,0018;5;5;6;5;4;0;1;3;5;3
Kupplungssatz;479;33076;3;0,0018;2;1;1;1;2;0;0;0;2;2
Kupplungssatz;479;12141;7;0,0043;2;4;1;2;1;0;0;1;2;1
Kupplungssatz;479;33010;23;0,0141;1;2;1;1;0;0;0;1;2;1
Kupplungssatz;479;19572;8;0,0049;5;5;4;3;5;0;1;4;7;5
Kupplungssatz;479;120122;2;0,0012;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;32863;5;0,0031;3;3;3;3;4;0;1;3;3;3
Kupplungssatz;479;11255;9;0,0055;2;4;3;2;4;0;2;2;2;6
Kupplungssatz;479;113867;1;0,0006;0;2;0;2;2;0;1;0;1;1
Kupplungssatz;479;32805;296;0,1818;5;6;5;6;9;2;4;6;6;7
Kupplungssatz;479;4614;22;0,0135;1;4;4;1;4;0;0;2;2;2
Kupplungssatz;479;58254;6;0,0037;1;2;4;2;4;0;0;2;3;2
Kupplungssatz;479;108175;4;0,0025;3;2;2;2;4;0;0;0;3;4
Kupplungssatz;479;8082;10;0,0061;0;2;0;2;2;0;0;0;1;2
Kupplungssatz;479;29997;211;0,1296;13;16;11;10;21;2;5;6;17;10
Kupplungssatz;479;114842;60;0,0369;1;1;1;2;6;0;2;1;3;1
Kupplungssatz;479;17511;14;0,0086;4;7;7;3;12;0;3;1;7;7
Kupplungssatz;479;12032;1;0,0006;4;5;3;4;2;1;2;1;4;6
Kupplungssatz;479;1031;3;0,0018;2;2;1;1;1;0;0;1;2;1
Kupplungssatz;479;8519;3;0,0018;4;3;1;3;1;3;0;0;2;4
Kupplungssatz;479;7254;1;0,0006;0;3;0;2;4;0;0;0;2;2
Kupplungssatz;479;132439;8;0,0049;2;4;2;2;6;1;2;1;2;2
Kupplungssatz;479;30886;1;0,0006;0;2;2;2;2;0;0;0;2;6
Kupplungssatz;479;12067;4;0,0025;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;145887;2;0,0012;0;0;2;0;1;0;0;0;0;6
Kupplungssatz;479;31645;4;0,0025;2;3;1;2;4;1;0;1;2;1
Kupplungssatz;479;62;3;0,0018;3;3;1;1;2;0;0;2;1;1
Kupplungssatz;479;5896;8;0,0049;1;1;1;0;7;2;1;0;0;1
Kupplungssatz;479;11606;32;0,0197;3;7;7;4;10;2;1;4;6;5
Kupplungssatz;479;10618;151;0,0927;1;2;1;2;2;2;1;1;1;3
Kupplungssatz;479;59606;1;0,0006;2;3;1;2;5;0;1;0;1;2
Kupplungssatz;479;21899;33;0,0203;1;0;1;0;1;1;0;0;1;0
Kupplungssatz;479;137680;9;0,0055;0;2;0;2;4;0;0;0;0;1
Kupplungssatz;479;112391;36;0,0221;3;2;2;2;4;0;0;0;3;4
Kupplungssatz;479;31321;4;0,0025;0;2;2;1;3;0;0;0;0;1
Kupplungssatz;479;19215;9;0,0055;5;4;2;4;3;5;3;1;3;3
Kupplungssatz;479;19359;16;0,0098;0;4;1;3;3;0;0;0;4;2
Kupplungssatz;479;33510;9;0,0055;4;2;1;3;2;0;2;0;2;3
Kupplungssatz;479;33327;8;0,0049;1;1;2;1;2;1;2;3;1;2
Kupplungssatz;479;19442;5;0,0031;0;3;2;3;1;0;0;0;2;2
Kupplungssatz;479;123362;2;0,0012;0;1;1;1;2;0;0;0;0;1
Kupplungssatz;479;126874;1;0,0006;0;3;0;2;3;0;0;0;0;0
Kupplungssatz;479;123096;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;16844;5;0,0031;5;4;2;4;2;4;2;2;3;2
Kupplungssatz;479;116109;11;0,0068;0;1;0;1;6;0;0;0;0;2
Kupplungssatz;479;55488;12;0,0074;0;1;1;1;2;0;1;0;1;1
Kupplungssatz;479;112392;21;0,0129;1;3;1;3;4;1;1;0;3;3
Kupplungssatz;479;108851;9;0,0055;2;3;5;0;4;0;0;0;3;3
Kupplungssatz;479;56233;2;0,0012;2;3;0;2;3;0;0;0;0;3
Kupplungssatz;479;152691;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;119515;18;0,0111;4;5;4;2;3;1;0;1;2;7
Kupplungssatz;479;112383;1;0,0006;0;4;2;3;4;0;3;0;2;3
Kupplungssatz;479;4441;1;0,0006;1;1;3;2;2;4;0;0;2;1
Kupplungssatz;479;7993;5;0,0031;3;4;2;3;7;0;2;0;5;3
Kupplungssatz;479;120846;10;0,0061;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;128796;2;0,0012;0;2;2;0;1;0;1;0;3;2
Kupplungssatz;479;58588;2;0,0012;2;3;2;2;4;1;0;3;5;3
Kupplungssatz;479;14784;1;0,0006;2;3;0;3;3;0;0;2;3;2
Kupplungssatz;479;5575;7;0,0043;1;3;2;2;4;0;1;2;6;4
Kupplungssatz;479;14692;18;0,0111;1;1;1;1;1;1;1;0;1;1
Kupplungssatz;479;14402;11;0,0068;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;145524;7;0,0043;0;1;0;1;1;0;0;0;0;2
Kupplungssatz;479;19951;1;0,0006;1;1;0;1;3;0;0;0;1;1
Kupplungssatz;479;523;3;0,0018;1;1;2;1;4;1;2;3;2;2
Kupplungssatz;479;26635;2;0,0012;1;4;1;1;1;1;1;2;1;1
Kupplungssatz;479;113286;4;0,0025;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;106253;1;0,0006;0;2;1;0;2;0;1;0;1;3
Kupplungssatz;479;105884;3;0,0018;2;4;0;3;5;0;3;0;6;6
Kupplungssatz;479;4226;2;0,0012;2;2;2;3;1;4;0;1;1;1
Kupplungssatz;479;7969;1;0,0006;3;2;0;3;3;0;2;0;2;3
Kupplungssatz;479;123145;3;0,0018;0;0;0;1;0;0;0;0;0;1
Kupplungssatz;479;18438;1;0,0006;2;4;1;4;2;0;2;2;4;0
Kupplungssatz;479;148347;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;18363;2;0,0012;0;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;14107;1;0,0006;4;2;4;2;3;5;3;4;3;2
Kupplungssatz;479;10075478;7;0,0043;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;19588;11;0,0068;9;8;6;4;12;2;1;5;11;4
Kupplungssatz;479;23065;9;0,0055;2;2;2;2;2;0;2;1;2;3
Kupplungssatz;479;120656;4;0,0025;2;3;2;3;4;0;2;0;3;4
Kupplungssatz;479;111783;18;0,0111;3;3;2;3;6;0;2;0;5;4
Kupplungssatz;479;23388;22;0,0135;3;3;5;2;9;2;2;3;4;5
Kupplungssatz;479;11325;132;0,0811;3;3;2;2;3;0;1;0;3;3
Kupplungssatz;479;15835;15;0,0092;4;6;0;2;5;0;0;0;4;3
Kupplungssatz;479;112385;12;0,0074;0;3;2;0;2;0;2;1;2;2
Kupplungssatz;479;23460;40;0,0246;2;2;2;2;3;1;2;2;2;4
Kupplungssatz;479;33486;196;0,1204;1;1;1;1;4;1;1;1;1;1
Kupplungssatz;479;9906;4;0,0025;1;1;1;1;4;2;1;1;1;1
Kupplungssatz;479;129169;1;0,0006;0;1;1;0;5;2;1;1;0;1
Kupplungssatz;479;13931;30;0,0184;3;4;1;4;4;3;3;2;3;3
Kupplungssatz;479;140404;4;0,0025;0;0;0;1;5;0;0;0;0;5
Kupplungssatz;479;100487;8;0,0049;1;2;0;2;1;1;1;0;1;0
Kupplungssatz;479;146475;8;0,0049;1;3;1;1;2;0;0;0;0;2
Kupplungssatz;479;4496;33;0,0203;1;3;4;2;3;2;2;2;1;1
Kupplungssatz;479;58283;13;0,008;2;4;1;4;4;1;0;5;6;3
Kupplungssatz;479;1897;3;0,0018;1;2;2;0;2;0;0;1;2;2
Kupplungssatz;479;8641;1;0,0006;0;2;0;0;3;0;0;0;1;3
Kupplungssatz;479;18536;12;0,0074;2;2;0;2;1;1;1;0;2;2
Kupplungssatz;479;55936;1;0,0006;1;1;1;1;1;0;0;0;0;1
Kupplungssatz;479;22936;15;0,0092;2;3;1;3;1;0;0;3;2;5
Kupplungssatz;479;137624;5;0,0031;2;2;0;2;4;0;2;0;2;3
Kupplungssatz;479;138985;2;0,0012;1;5;4;4;3;0;1;2;0;5
Kupplungssatz;479;17789;2;0,0012;2;3;0;3;2;0;0;2;2;1
Kupplungssatz;479;8449;5;0,0031;1;4;1;1;2;1;1;1;2;1
Kupplungssatz;479;31096;54;0,0332;1;1;1;1;2;0;1;0;1;1
Kupplungssatz;479;17705;9;0,0055;2;1;1;1;2;1;1;2;1;1
Kupplungssatz;479;17730;7;0,0043;2;2;2;2;2;1;2;2;2;3
Kupplungssatz;479;33404;15;0,0092;3;3;2;2;2;2;2;1;2;2
Kupplungssatz;479;10474;12;0,0074;0;2;2;2;2;0;0;0;2;3
Kupplungssatz;479;1862;53;0,0326;1;1;2;1;1;0;0;0;1;3
Kupplungssatz;479;58947;6;0,0037;0;2;2;2;1;1;1;0;1;2
Kupplungssatz;479;8435;2;0,0012;1;1;2;0;7;1;0;2;3;3
Kupplungssatz;479;13945;7;0,0043;3;4;1;4;4;3;3;2;3;3
Kupplungssatz;479;19278;4;0,0025;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;21873;1;0,0006;2;1;1;1;1;1;1;0;0;0
Kupplungssatz;479;1887;1;0,0006;0;4;2;2;3;0;0;2;2;4
Kupplungssatz;479;33079;15;0,0092;2;1;1;1;3;1;0;0;2;2
Kupplungssatz;479;19304;6;0,0037;2;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;16862;8;0,0049;2;3;2;1;3;2;1;1;1;2
Kupplungssatz;479;145888;13;0,008;0;2;2;0;1;0;0;0;0;5
Kupplungssatz;479;108600;2;0,0012;2;4;1;3;2;1;1;2;1;2
Kupplungssatz;479;15471;12;0,0074;1;1;1;1;1;1;1;1;1;1
Kupplungssatz;479;125135;3;0,0018;1;2;0;2;2;0;1;0;3;3
Kupplungssatz;479;15956;1;0,0006;1;0;1;1;0;1;1;0;0;1
Kupplungssatz;479;19946;2;0,0012;0;0;0;0;1;0;0;0;0;3
Kupplungssatz;479;16253;6;0,0037;4;5;2;2;3;0;0;2;3;2
Kupplungssatz;479;32160;2;0,0012;2;4;4;2;5;0;2;2;2;5
Kupplungssatz;479;58542;3;0,0018;1;1;0;1;0;0;1;0;0;1
Kupplungssatz;479;26752;14;0,0086;8;6;6;6;8;0;4;5;9;6
Kupplungssatz;479;10361;6;0,0037;1;1;1;1;3;0;0;1;1;1
Kupplungssatz;479;19727;2;0,0012;2;3;5;1;6;1;1;0;4;3
Kupplungssatz;479;33344;2;0,0012;0;3;1;2;4;0;0;0;2;5
Kupplungssatz;479;34976;17;0,0104;2;1;1;1;1;1;1;1;0;0
Kupplungssatz;479;4325;1;0,0006;2;1;1;1;1;3;1;1;1;0
Kupplungssatz;479;14399;23;0,0141;1;2;2;1;7;1;1;2;2;2
Kupplungssatz;479;4454;3;0,0018;1;1;1;1;5;1;1;2;1;1
Kupplungssatz;479;5619;6;0,0037;2;2;2;2;5;1;1;2;2;3
Kupplungssatz;479;1716;3;0,0018;1;1;1;1;5;1;0;1;1;2
Kupplungssatz;479;5260;6;0,0037;1;2;1;1;4;1;1;1;2;2
Kupplungssatz;479;32406;2;0,0012;0;0;0;0;2;1;0;0;1;0
Kupplungssatz;479;30862;16;0,0098;2;1;0;1;0;0;0;0;2;2
Kupplungssatz;479;8675;1;0,0006;1;1;0;1;0;0;0;0;1;0
Kupplungssatz;479;34464;1;0,0006;2;4;1;1;1;0;1;0;2;2
Kupplungssatz;479;5387;1;0,0006;2;1;1;1;2;2;1;2;1;1
Kupplungssatz;479;128597;1;0,0006;2;5;6;8;2;0;3;2;5;5
Kupplungssatz;479;801389;18;0,0111;0;3;1;0;3;0;0;0;0;0
Kupplungssatz;479;30719;3;0,0018;1;1;1;4;1;1;0;0;1;3
Kupplungssatz;479;23451;45;0,0276;4;3;3;3;4;1;1;3;3;4
Kupplungssatz;479;251;4;0,0025;1;4;1;3;4;0;0;3;2;2
Kupplungssatz;479;117090;3;0,0018;0;3;0;0;0;0;0;0;0;2
Kupplungssatz;479;55100;8;0,0049;2;2;2;3;2;0;0;0;2;2
Kupplungssatz;479;58575;1;0,0006;4;6;3;5;4;2;2;3;6;0
Kupplungssatz;479;120670;8;0,0049;2;4;2;2;3;0;0;2;0;1
Kupplungssatz;479;18545;1;0,0006;2;2;1;2;2;2;1;0;1;1
Kupplungssatz;479;10274;2;0,0012;2;2;2;2;3;0;0;0;2;2
Kupplungssatz;479;348;6;0,0037;0;2;1;0;0;0;0;0;0;1
Kupplungssatz;479;59630;4;0,0025;4;3;4;3;11;0;3;3;5;5
Kupplungssatz;479;11955;12;0,0074;3;3;8;3;4;1;2;2;3;3
Kupplungssatz;479;16462;2;0,0012;0;0;0;0;2;0;0;0;0;1
Kupplungssatz;479;55097;1;0,0006;3;2;0;3;2;0;2;0;2;3
Kupplungssatz;479;22460;2;0,0012;0;4;0;2;3;0;0;0;0;4
Kupplungssatz;479;128292;4;0,0025;2;0;0;1;6;0;0;0;0;1
Kupplungssatz;479;120212;1;0,0006;3;3;3;0;3;0;1;0;0;0
Kupplungssatz;479;18980;7;0,0043;1;3;1;1;2;1;1;0;1;2
Kupplungssatz;479;117830;3;0,0018;4;3;3;3;4;0;1;3;3;6
Kupplungssatz;479;23180;9;0,0055;0;7;0;3;4;0;0;0;0;3
Kupplungssatz;479;55384;5;0,0031;1;3;2;2;3;1;1;1;1;3
Kupplungssatz;479;14915;51;0,0313;0;2;2;3;1;2;1;3;2;2
Kupplungssatz;479;25062;2;0,0012;0;1;1;0;3;1;1;0;0;0
Kupplungssatz;479;33794;9;0,0055;1;2;1;1;2;1;1;1;1;1
Kupplungssatz;479;28281;4;0,0025;8;9;10;7;15;1;5;5;14;4
Kupplungssatz;479;119481;16;0,0098;2;3;0;2;7;0;0;0;0;3
Kupplungssatz;479;9034;3;0,0018;2;2;2;2;3;2;2;2;2;2
Kupplungssatz;479;133532;1;0,0006;0;0;5;0;4;0;1;0;0;0
Kupplungssatz;479;133857;3;0,0018;0;5;2;2;1;0;0;0;0;5
Kupplungssatz;479;54910;1;0,0006;2;2;2;2;2;1;2;0;2;2
Kupplungssatz;479;131549;2;0,0012;0;1;0;0;1;0;0;0;0;1
Kupplungssatz;479;22457;14;0,0086;1;4;0;2;6;0;0;0;0;3
Kupplungssatz;479;19706;3;0,0018;1;2;2;1;4;0;0;0;1;2
Kupplungssatz;479;100369;4;0,0025;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;10972;2;0,0012;1;3;1;1;2;1;1;0;1;3
Kupplungssatz;479;127028;1;0,0006;1;2;2;2;2;1;0;0;0;6
Kupplungssatz;479;115815;1;0,0006;2;3;6;0;4;1;2;2;3;3
Kupplungssatz;479;500;6;0,0037;5;3;2;6;3;1;2;0;2;5
Kupplungssatz;479;3605;1;0,0006;0;1;1;1;1;1;1;1;0;1
Kupplungssatz;479;31757;4;0,0025;0;0;1;0;0;0;0;0;0;2
Kupplungssatz;479;129574;1;0,0006;1;0;0;0;2;1;0;0;1;0
Kupplungssatz;479;33367;3;0,0018;0;2;1;2;4;0;0;1;0;3
Kupplungssatz;479;115146;1;0,0006;0;2;0;1;1;0;1;0;0;1
Kupplungssatz;479;7193;1;0,0006;3;4;0;1;2;2;0;0;3;3
Kupplungssatz;479;16314;1;0,0006;4;4;3;2;3;1;0;3;3;2
Kupplungssatz;479;10815;39;0,024;0;3;2;2;3;0;1;1;2;3
Kupplungssatz;479;24494;1;0,0006;2;3;3;3;4;0;2;2;2;6
Kupplungssatz;479;15895;1;0,0006;0;2;1;1;4;0;0;1;1;1
Kupplungssatz;479;6314;6;0,0037;1;3;1;2;6;1;2;1;1;2
Kupplungssatz;479;7467;1;0,0006;1;2;1;1;1;0;0;1;2;1
Kupplungssatz;479;22551;21;0,0129;0;3;1;2;2;0;0;0;0;2
Kupplungssatz;479;28599;1;0,0006;0;1;1;1;2;0;1;0;2;1
Kupplungssatz;479;1753;2;0,0012;1;0;1;1;2;0;0;1;1;2
Kupplungssatz;479;137763;2;0,0012;0;2;0;1;0;0;0;0;3;3
Kupplungssatz;479;132589;1;0,0006;0;3;1;3;3;1;0;0;0;2
Kupplungssatz;479;17877;2;0,0012;0;1;1;0;1;1;0;1;0;2
Kupplungssatz;479;56784;3;0,0018;1;4;1;2;2;0;1;0;1;3
Kupplungssatz;479;2484;1;0,0006;2;3;2;2;3;0;0;2;1;2
Kupplungssatz;479;58946;146;0,0897;3;5;4;4;11;0;3;3;5;6
Kupplungssatz;479;17216;45;0,0276;1;1;1;1;2;2;1;3;1;1
Kupplungssatz;479;10760;13;0,008;2;3;1;3;1;3;1;2;1;1
Kupplungssatz;479;19693;59;0,0362;1;2;1;2;3;1;1;2;1;1
Kupplungssatz;479;10527;8;0,0049;1;2;0;2;4;1;2;0;3;3
Kupplungssatz;479;19923;62;0,0381;3;2;3;2;3;1;2;3;2;3
Kupplungssatz;479;55714;5;0,0031;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;3612;26;0,016;1;2;1;2;1;2;0;1;1;1
Kupplungssatz;479;58579;2;0,0012;1;1;1;1;4;1;1;1;2;1
Kupplungssatz;479;28619;4;0,0025;1;1;1;1;0;1;1;0;1;1
Kupplungssatz;479;132581;2;0,0012;2;1;0;2;4;0;0;0;0;3
Kupplungssatz;479;112328;2;0,0012;2;3;2;2;1;0;0;2;0;3
Kupplungssatz;479;18246;37;0,0227;1;2;3;1;3;1;1;2;1;1
Kupplungssatz;479;18613;16;0,0098;0;2;0;1;4;1;1;2;2;2
Kupplungssatz;479;4513;12;0,0074;1;1;0;1;1;2;1;0;1;1
Kupplungssatz;479;10212;12;0,0074;2;4;1;1;4;2;1;1;2;5
Kupplungssatz;479;17410;23;0,0141;3;5;2;3;3;0;0;0;5;2
Kupplungssatz;479;17768;292;0,1794;9;12;9;9;22;3;6;9;13;13
Kupplungssatz;479;23722;10;0,0061;1;2;4;1;10;2;1;0;6;5
Kupplungssatz;479;23301;68;0,0418;3;5;0;5;2;0;0;3;0;3
Kupplungssatz;479;18506;11;0,0068;7;7;5;6;5;4;2;4;3;2
Kupplungssatz;479;51362;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;20053;25;0,0154;0;2;0;1;3;1;1;1;1;1
Kupplungssatz;479;129510;1;0,0006;2;2;2;1;3;1;1;0;3;3
Kupplungssatz;479;19353;17;0,0104;3;3;3;2;7;2;1;2;4;3
Kupplungssatz;479;2881;2;0,0012;3;4;0;2;3;1;1;0;2;0
Kupplungssatz;479;18479;4;0,0025;2;3;2;1;11;1;2;3;3;3
Kupplungssatz;479;10314;33;0,0203;2;2;1;1;4;0;1;2;2;2
